customer_id,zip_FK,signup_date,gender,age_group,acq_channel
121919,62058,2017-02-16,Female,35-44,paid_search
121920,62058,2020-01-23,Female,45-54,social_media
121921,62058,2019-08-31,Male,25-34,social_media
121922,62058,2019-08-06,Male,35-44,direct
121923,62060,2022-03-27,Male,25-34,organic_search
121924,62060,2016-05-20,Female,25-34,direct
121926,62060,2022-07-16,Male,25-34,email_campaign
121927,62060,2022-08-27,Non-binary,25-34,paid_search
121929,62061,2020-05-05,Female,45-54,organic_search
121930,62061,2021-11-15,Female,25-34,organic_search
121933,62062,2013-03-05,Female,35-44,paid_search
121934,62062,2020-04-26,Female,25-34,organic_search
121935,62062,2015-08-22,Male,45-54,organic_search
121936,62062,2015-09-07,Male,45-54,organic_search
121938,62063,2019-06-18,Female,45-54,referral
121939,62063,2017-03-18,Male,45-54,email_campaign
121940,62063,2017-08-12,Male,18-24,organic_search
121941,62063,2021-07-28,Male,18-24,paid_search
121943,62067,2016-11-12,Male,45-54,direct
121945,62067,2020-06-10,Female,18-24,organic_search
121946,62067,2022-11-04,Female,45-54,paid_search
121947,62067,2020-09-19,Female,35-44,paid_search
121948,62069,2014-12-18,Female,18-24,email_campaign
121951,62069,2016-10-24,Female,35-44,direct
121952,62069,2018-05-09,Female,45-54,referral
121953,62074,2020-01-15,Male,25-34,social_media
121955,62074,2021-07-31,Non-binary,25-34,paid_search
121956,62074,2020-12-27,Male,18-24,organic_search
121957,62074,2020-12-17,Female,25-34,organic_search
121958,62075,2014-08-06,Male,25-34,organic_search
121959,62075,2020-07-01,Female,25-34,organic_search
121960,62075,2022-12-19,Female,35-44,referral
121962,62075,2016-02-28,Female,25-34,paid_search
121963,62076,2015-04-20,Male,35-44,organic_search
121964,62076,2021-06-15,Male,35-44,social_media
121968,62079,2020-02-29,Male,18-24,direct
121969,62079,2022-01-24,Female,35-44,social_media
121971,62079,2014-09-01,Male,18-24,email_campaign
121972,62079,2017-10-17,Female,45-54,social_media
121973,62081,2018-07-02,Male,45-54,email_campaign
121974,62081,2018-05-03,Female,45-54,email_campaign
121976,62081,2022-04-13,Male,35-44,email_campaign
121977,62081,2018-09-26,Female,45-54,social_media
121979,62082,2020-05-06,Female,35-44,email_campaign
121980,62082,2016-09-11,Male,45-54,organic_search
121981,62082,2017-10-07,Non-binary,25-34,paid_search
121982,62082,2019-08-24,Male,45-54,direct
121983,62083,2022-02-05,Female,18-24,paid_search
121984,62083,2020-10-13,Male,35-44,organic_search
121985,62083,2017-11-30,Male,18-24,referral
121986,62083,2017-07-10,Male,35-44,paid_search
121988,62084,2015-08-20,Male,35-44,direct
121989,62084,2019-11-13,Male,35-44,email_campaign
121990,62084,2015-03-01,Male,35-44,social_media
121991,62084,2016-01-31,Male,45-54,paid_search
121992,62084,2013-08-16,Female,35-44,paid_search
121993,62085,2020-01-29,Female,35-44,organic_search
121994,62085,2016-05-20,Male,35-44,organic_search
121996,62085,2014-09-06,Female,55+,social_media
121997,62085,2016-06-30,Male,45-54,organic_search
121999,62086,2017-10-22,Male,18-24,social_media
122000,62086,2021-10-28,Female,18-24,paid_search
122001,62086,2019-05-09,Female,45-54,direct
122002,62086,2017-09-15,Male,25-34,direct
122003,62087,2022-11-20,Male,25-34,email_campaign
122004,62087,2019-03-16,Male,35-44,direct
122005,62087,2020-04-20,Female,18-24,direct
122006,62087,2017-06-24,Male,55+,organic_search
122007,62087,2022-04-28,Non-binary,45-54,social_media
122008,62088,2018-03-19,Male,35-44,organic_search
122009,62088,2019-07-09,Female,35-44,referral
122010,62088,2014-06-14,Male,55+,paid_search
122012,62088,2014-10-26,Male,35-44,direct
122013,62089,2014-03-02,Male,25-34,email_campaign
122015,62089,2020-03-18,Male,45-54,email_campaign
122016,62089,2021-10-27,Female,35-44,paid_search
122017,62089,2017-04-06,Female,18-24,organic_search
122018,62092,2019-09-21,Female,18-24,organic_search
122019,62092,2018-08-21,Female,35-44,paid_search
122020,62092,2022-09-04,Female,45-54,organic_search
122021,62092,2016-02-20,Female,25-34,organic_search
122023,62093,2019-03-07,Male,25-34,email_campaign
122024,62093,2022-07-18,Male,35-44,social_media
122026,62093,2014-01-20,Male,25-34,social_media
122027,62093,2013-04-17,Male,45-54,paid_search
122029,62094,2014-01-19,Male,55+,email_campaign
122030,62094,2022-03-09,Female,25-34,email_campaign
122032,62094,2022-06-04,Female,45-54,social_media
122033,62095,2016-10-25,Male,25-34,organic_search
122034,62095,2015-01-29,Female,25-34,organic_search
122035,62095,2015-01-19,Female,55+,organic_search
122036,62095,2016-09-07,Non-binary,25-34,organic_search
122037,62095,2021-11-06,Male,25-34,social_media
122038,62097,2022-06-22,Non-binary,55+,paid_search
122039,62097,2017-11-19,Female,35-44,organic_search
122041,62097,2019-09-16,Male,35-44,direct
122042,62097,2021-06-28,Male,35-44,social_media
122045,62201,2019-09-13,Male,25-34,paid_search
122046,62201,2021-12-03,Female,35-44,direct
122047,62201,2019-06-02,Female,18-24,paid_search
122048,62203,2015-12-18,Male,35-44,referral
122050,62203,2018-05-25,Male,25-34,referral
122051,62203,2019-07-06,Male,25-34,paid_search
122052,62203,2022-12-21,Female,35-44,paid_search
122053,62204,2021-09-20,Female,18-24,organic_search
122056,62204,2022-09-08,Female,35-44,paid_search
122057,62204,2019-06-06,Male,35-44,social_media
122058,62205,2020-03-09,Non-binary,35-44,referral
122059,62205,2013-08-19,Female,25-34,social_media
122060,62205,2017-12-26,Female,35-44,organic_search
122061,62205,2022-03-22,Male,25-34,paid_search
122062,62205,2019-01-20,Non-binary,35-44,social_media
122063,62206,2018-05-27,Male,18-24,social_media
122064,62206,2019-04-22,Male,25-34,organic_search
122065,62206,2016-10-02,Female,35-44,organic_search
122066,62206,2014-06-12,Female,45-54,email_campaign
122068,62207,2020-06-21,Female,18-24,organic_search
122069,62207,2013-12-07,Male,35-44,social_media
122071,62207,2019-03-20,Female,45-54,social_media
122072,62207,2021-08-17,Female,18-24,paid_search
122073,62208,2012-05-05,Female,25-34,paid_search
122075,62208,2020-11-10,Female,55+,paid_search
122076,62208,2017-06-15,Male,55+,referral
122077,62208,2018-10-08,Male,35-44,organic_search
122079,62214,2021-09-18,Female,25-34,organic_search
122081,62214,2021-11-22,Non-binary,35-44,direct
122083,62215,2015-09-11,Male,35-44,organic_search
122084,62215,2018-01-06,Female,35-44,paid_search
122086,62215,2018-03-17,Female,45-54,email_campaign
122087,62215,2021-02-22,Male,45-54,organic_search
122089,62216,2016-11-01,Female,25-34,social_media
122090,62216,2020-04-16,Female,45-54,organic_search
122091,62216,2022-08-27,Female,35-44,paid_search
122093,62217,2020-03-10,Male,25-34,organic_search
122094,62217,2019-02-09,Female,25-34,direct
122095,62217,2015-06-24,Female,35-44,paid_search
122096,62217,2022-01-24,Male,45-54,paid_search
122097,62217,2019-08-10,Female,18-24,organic_search
122099,62218,2020-04-24,Female,35-44,referral
122100,62218,2017-11-14,Female,18-24,social_media
122101,62218,2020-01-01,Female,55+,paid_search
122102,62218,2015-01-17,Male,25-34,email_campaign
122103,62219,2022-07-18,Female,35-44,organic_search
122104,62219,2016-01-26,Female,25-34,direct
122106,62219,2021-08-21,Non-binary,25-34,social_media
122107,62219,2019-05-04,Male,55+,referral
122109,62220,2022-01-31,Female,35-44,social_media
122113,62221,2022-10-06,Male,45-54,social_media
122114,62221,2017-12-07,Female,18-24,organic_search
122115,62221,2019-10-29,Female,18-24,organic_search
122116,62221,2019-07-17,Male,18-24,paid_search
122118,62223,2022-02-11,Female,45-54,referral
122119,62223,2018-07-01,Male,45-54,email_campaign
122120,62223,2020-09-07,Male,45-54,organic_search
122123,62225,2020-01-17,Non-binary,35-44,paid_search
122124,62225,2022-11-24,Male,35-44,paid_search
122125,62225,2020-05-06,Female,18-24,email_campaign
122127,62225,2022-11-05,Female,18-24,organic_search
122128,62226,2018-05-06,Female,55+,organic_search
122131,62226,2021-11-09,Female,25-34,organic_search
122132,62226,2022-09-05,Male,35-44,organic_search
122133,62230,2020-02-12,Male,25-34,referral
122134,62230,2021-11-09,Female,55+,organic_search
122135,62230,2021-06-15,Male,55+,organic_search
122136,62230,2016-04-26,Male,45-54,paid_search
122137,62230,2015-07-03,Non-binary,35-44,direct
122138,62231,2022-11-26,Male,25-34,email_campaign
122140,62231,2021-01-28,Non-binary,35-44,organic_search
122141,62231,2020-07-14,Female,55+,paid_search
122142,62231,2022-04-15,Female,35-44,organic_search
122144,62232,2022-12-26,Male,35-44,organic_search
122145,62232,2017-03-20,Female,45-54,referral
122147,62232,2020-04-10,Male,25-34,social_media
122148,62233,2017-01-05,Non-binary,25-34,organic_search
122149,62233,2018-10-07,Male,18-24,email_campaign
122150,62233,2019-09-25,Female,25-34,organic_search
122151,62233,2020-03-12,Non-binary,18-24,organic_search
122152,62233,2018-12-01,Female,25-34,paid_search
122153,62234,2020-10-28,Male,55+,organic_search
122156,62234,2015-04-05,Female,25-34,direct
122157,62234,2020-08-06,Male,35-44,organic_search
122158,62236,2020-05-08,Female,25-34,social_media
122159,62236,2019-03-04,Male,35-44,social_media
122160,62236,2022-12-03,Male,25-34,social_media
122162,62236,2021-10-26,Male,18-24,paid_search
122163,62237,2018-03-14,Male,18-24,organic_search
122165,62237,2021-07-19,Male,45-54,paid_search
122166,62237,2021-05-30,Female,25-34,organic_search
122168,62239,2019-06-05,Male,35-44,paid_search
122170,62239,2016-09-14,Female,18-24,organic_search
122171,62239,2019-03-03,Female,25-34,referral
122172,62239,2020-10-16,Female,25-34,referral
122174,62240,2018-07-06,Female,45-54,social_media
122176,62240,2016-12-03,Male,35-44,direct
122177,62240,2020-11-09,Female,18-24,social_media
122178,62241,2015-05-16,Male,25-34,organic_search
122179,62241,2022-01-14,Female,18-24,organic_search
122180,62241,2022-04-12,Male,25-34,organic_search
122182,62241,2022-07-05,Female,25-34,paid_search
122183,62242,2016-09-06,Female,35-44,email_campaign
122184,62242,2017-11-03,Male,35-44,organic_search
122186,62242,2022-07-22,Male,18-24,social_media
122188,62243,2016-10-14,Male,45-54,social_media
122189,62243,2021-09-08,Female,35-44,referral
122190,62243,2016-04-10,Male,35-44,social_media
122191,62243,2021-12-29,Male,25-34,paid_search
122192,62243,2022-05-29,Male,25-34,social_media
122193,62244,2017-06-12,Female,25-34,email_campaign
122194,62244,2021-02-11,Female,45-54,organic_search
122196,62244,2018-01-01,Female,18-24,paid_search
122197,62244,2017-06-21,Female,35-44,organic_search
122199,62245,2020-02-08,Male,45-54,referral
122200,62245,2015-04-13,Male,18-24,direct
122201,62245,2021-03-04,Male,35-44,organic_search
122202,62245,2015-10-20,Female,18-24,paid_search
122204,62246,2020-08-04,Male,25-34,email_campaign
122205,62246,2020-09-01,Female,45-54,email_campaign
122207,62246,2020-09-01,Female,55+,paid_search
122208,62248,2020-11-26,Male,25-34,organic_search
122210,62248,2019-04-03,Male,45-54,paid_search
122211,62248,2017-09-05,Male,25-34,paid_search
122212,62248,2015-03-26,Female,45-54,referral
122213,62249,2017-11-18,Male,35-44,social_media
122215,62249,2021-07-06,Male,35-44,organic_search
122216,62249,2022-05-15,Male,45-54,referral
122220,62253,2013-09-14,Non-binary,45-54,referral
122221,62253,2022-06-23,Female,25-34,organic_search
122224,62254,2015-05-05,Male,25-34,referral
122227,62254,2020-07-31,Female,55+,organic_search
122228,62255,2021-12-01,Male,25-34,organic_search
122229,62255,2016-01-04,Female,55+,organic_search
122230,62255,2021-04-15,Male,45-54,organic_search
122231,62255,2014-12-16,Male,45-54,referral
122232,62255,2020-02-03,Female,25-34,social_media
122233,62257,2018-12-28,Female,45-54,organic_search
122234,62257,2016-04-06,Female,25-34,organic_search
122235,62257,2013-11-09,Female,25-34,social_media
122236,62257,2016-06-08,Male,45-54,paid_search
122237,62257,2022-06-17,Female,55+,organic_search
122238,62258,2014-06-19,Male,25-34,organic_search
122239,62258,2019-05-24,Male,35-44,social_media
122240,62258,2019-09-29,Female,25-34,paid_search
122241,62258,2015-04-06,Male,45-54,organic_search
122242,62258,2022-12-14,Male,25-34,organic_search
122243,62260,2019-02-05,Non-binary,25-34,paid_search
122244,62260,2022-01-28,Male,18-24,social_media
122245,62260,2017-02-13,Female,35-44,paid_search
122246,62260,2014-11-02,Female,45-54,email_campaign
122247,62260,2019-07-28,Male,45-54,email_campaign
122248,62261,2022-07-06,Male,25-34,referral
122250,62261,2016-01-08,Male,35-44,organic_search
122251,62261,2022-08-08,Male,25-34,organic_search
122253,62264,2018-12-09,Female,35-44,social_media
122254,62264,2021-12-16,Male,45-54,organic_search
122255,62264,2022-06-22,Female,18-24,organic_search
122256,62264,2021-07-12,Male,35-44,email_campaign
122257,62264,2022-11-04,Female,25-34,organic_search
122258,62265,2017-11-18,Male,25-34,organic_search
122259,62265,2021-06-12,Male,35-44,referral
122260,62265,2022-04-19,Female,35-44,direct
122261,62265,2017-04-13,Male,45-54,organic_search
122263,62266,2019-11-25,Male,45-54,social_media
122264,62266,2022-11-14,Male,35-44,paid_search
122265,62266,2018-07-09,Female,18-24,social_media
122266,62266,2019-01-09,Female,55+,direct
122267,62266,2018-08-09,Female,25-34,organic_search
122268,62268,2021-08-15,Female,18-24,social_media
122270,62268,2018-11-17,Male,45-54,social_media
122271,62268,2018-01-13,Male,25-34,social_media
122272,62268,2022-03-09,Female,45-54,direct
122273,62269,2020-07-04,Male,45-54,paid_search
122274,62269,2022-04-03,Male,25-34,organic_search
122275,62269,2019-01-14,Non-binary,18-24,direct
122276,62269,2019-10-21,Female,18-24,organic_search
122277,62269,2020-01-26,Male,25-34,email_campaign
122278,62271,2022-07-22,Male,25-34,direct
122279,62271,2019-10-09,Male,25-34,organic_search
122280,62271,2021-06-18,Male,18-24,referral
122281,62271,2019-09-29,Male,35-44,paid_search
122282,62271,2020-09-21,Non-binary,25-34,email_campaign
122283,62273,2020-12-29,Female,55+,organic_search
122284,62273,2021-02-13,Male,45-54,organic_search
122286,62273,2017-10-13,Female,35-44,organic_search
122288,62275,2019-01-26,Female,25-34,organic_search
122289,62275,2018-11-01,Male,45-54,paid_search
122290,62275,2017-09-13,Female,18-24,paid_search
122291,62275,2022-09-07,Female,35-44,organic_search
122294,62277,2022-07-09,Female,35-44,referral
122295,62277,2020-11-10,Male,45-54,paid_search
122296,62277,2020-01-27,Female,25-34,email_campaign
122297,62277,2020-03-10,Female,18-24,referral
122299,62278,2020-10-14,Male,18-24,organic_search
122300,62278,2020-08-30,Male,45-54,email_campaign
122303,62281,2020-11-17,Male,35-44,direct
122304,62281,2019-02-06,Female,25-34,referral
122305,62281,2022-07-01,Male,35-44,social_media
122306,62281,2022-03-19,Male,35-44,paid_search
122307,62281,2015-04-12,Male,25-34,paid_search
122309,62282,2020-11-02,Female,25-34,referral
122311,62282,2016-06-18,Female,35-44,organic_search
122312,62282,2018-10-12,Male,25-34,paid_search
122313,62284,2022-01-24,Female,45-54,paid_search
122314,62284,2020-04-19,Male,35-44,organic_search
122316,62284,2019-04-16,Male,55+,referral
122318,62285,2019-07-03,Female,45-54,paid_search
122320,62285,2021-12-04,Female,35-44,paid_search
122322,62285,2019-01-30,Male,18-24,social_media
122324,62286,2017-05-01,Female,55+,paid_search
122325,62286,2014-01-19,Female,45-54,paid_search
122326,62286,2017-10-24,Male,45-54,referral
122327,62286,2022-05-08,Male,45-54,referral
122328,62288,2022-11-21,Female,35-44,social_media
122330,62288,2022-04-01,Male,35-44,referral
122332,62288,2020-06-21,Female,35-44,organic_search
122333,62289,2019-08-24,Male,25-34,paid_search
122334,62289,2018-07-14,Male,25-34,paid_search
122335,62289,2020-05-04,Female,35-44,paid_search
122336,62289,2014-07-08,Male,25-34,direct
122337,62289,2018-12-16,Female,35-44,paid_search
122338,62292,2012-12-13,Female,55+,referral
122341,62292,2022-12-20,Male,45-54,social_media
122342,62292,2017-05-09,Male,55+,referral
122343,62293,2019-01-14,Male,35-44,direct
122345,62293,2022-07-03,Male,25-34,paid_search
122347,62293,2018-06-21,Male,55+,referral
122348,62294,2022-09-24,Female,18-24,social_media
122349,62294,2020-09-28,Female,25-34,social_media
122352,62294,2019-08-02,Male,18-24,direct
122353,62295,2017-06-03,Female,25-34,social_media
122354,62295,2014-06-09,Male,18-24,paid_search
122355,62295,2021-02-16,Female,18-24,direct
122356,62295,2021-04-20,Male,25-34,social_media
122357,62295,2019-07-10,Male,55+,organic_search
122358,62298,2021-12-17,Female,18-24,organic_search
122359,62298,2021-06-19,Female,25-34,social_media
122360,62298,2021-03-13,Female,35-44,paid_search
122361,62298,2020-11-06,Male,18-24,organic_search
122362,62298,2021-11-10,Male,25-34,referral
122363,62301,2021-07-20,Male,35-44,organic_search
122364,62301,2018-04-15,Female,35-44,organic_search
122365,62301,2020-09-22,Female,35-44,email_campaign
122368,62305,2014-06-02,Male,35-44,social_media
122369,62305,2021-06-25,Female,25-34,social_media
122371,62305,2021-04-16,Male,25-34,social_media
122373,62306,2022-08-28,Female,18-24,paid_search
122374,62306,2022-10-14,Male,45-54,email_campaign
122377,62306,2022-05-07,Male,25-34,social_media
122378,62311,2020-01-17,Female,25-34,paid_search
122379,62311,2016-05-11,Male,35-44,organic_search
122380,62311,2016-11-23,Male,25-34,email_campaign
122382,62311,2018-11-26,Male,45-54,organic_search
122384,62312,2019-06-25,Male,45-54,social_media
122385,62312,2014-03-17,Female,25-34,organic_search
122386,62312,2017-11-04,Female,25-34,organic_search
122387,62312,2022-12-22,Male,55+,social_media
122388,62314,2020-09-15,Male,18-24,email_campaign
122390,62314,2015-04-18,Male,25-34,organic_search
122391,62314,2019-03-09,Male,35-44,paid_search
122392,62314,2017-08-03,Female,35-44,organic_search
122393,62316,2022-02-02,Female,25-34,organic_search
122394,62316,2015-10-15,Female,18-24,organic_search
122396,62316,2018-03-12,Female,35-44,email_campaign
122397,62316,2022-12-02,Female,45-54,social_media
122399,62320,2018-09-19,Male,18-24,direct
122401,62320,2021-01-19,Female,18-24,email_campaign
122402,62320,2012-12-14,Non-binary,35-44,paid_search
122403,62321,2020-07-06,Female,35-44,organic_search
122404,62321,2019-12-29,Female,25-34,referral
122405,62321,2015-07-21,Male,55+,organic_search
122406,62321,2022-12-30,Male,35-44,organic_search
122407,62321,2022-12-31,Male,25-34,organic_search
122409,62323,2021-05-21,Male,45-54,organic_search
122411,62323,2019-11-06,Male,55+,social_media
122412,62323,2013-08-22,Female,35-44,paid_search
122414,62324,2022-06-12,Female,25-34,social_media
122415,62324,2019-04-07,Male,25-34,social_media
122417,62324,2022-03-29,Female,25-34,social_media
122418,62326,2018-08-31,Female,35-44,organic_search
122419,62326,2020-07-24,Male,35-44,social_media
122421,62326,2022-05-17,Male,55+,organic_search
122422,62326,2017-10-10,Male,35-44,direct
122423,62330,2021-05-29,Female,55+,organic_search
122424,62330,2016-10-16,Female,18-24,social_media
122427,62330,2015-07-30,Male,35-44,direct
122428,62334,2017-01-26,Female,25-34,email_campaign
122429,62334,2019-07-27,Male,35-44,organic_search
122430,62334,2022-12-22,Male,18-24,social_media
122434,62338,2022-06-15,Female,25-34,email_campaign
122435,62338,2017-02-03,Male,25-34,organic_search
122436,62338,2021-01-13,Male,55+,organic_search
122441,62339,2017-04-10,Non-binary,25-34,organic_search
122442,62339,2021-12-31,Male,25-34,email_campaign
122443,62340,2020-10-17,Female,25-34,direct
122444,62340,2017-09-13,Non-binary,25-34,social_media
122446,62340,2021-10-25,Female,55+,paid_search
122448,62341,2019-02-20,Female,55+,organic_search
122450,62341,2018-10-04,Male,45-54,direct
122453,62343,2021-07-12,Male,55+,paid_search
122454,62343,2012-05-22,Female,25-34,social_media
122455,62343,2021-11-27,Female,35-44,email_campaign
122456,62343,2014-12-28,Female,35-44,paid_search
122457,62343,2022-02-27,Male,35-44,organic_search
122458,62345,2017-04-17,Male,45-54,organic_search
122459,62345,2022-05-28,Female,35-44,direct
122460,62345,2022-07-20,Male,25-34,direct
122461,62345,2014-09-21,Female,35-44,referral
122462,62345,2021-11-28,Male,18-24,paid_search
122463,62347,2022-11-22,Male,18-24,direct
122464,62347,2021-05-22,Male,45-54,social_media
122465,62347,2020-09-25,Male,45-54,email_campaign
122466,62347,2021-08-24,Male,18-24,social_media
122467,62347,2021-06-28,Male,35-44,organic_search
122469,62349,2014-06-22,Female,25-34,paid_search
122471,62349,2020-10-15,Male,55+,paid_search
122472,62349,2021-09-19,Male,25-34,paid_search
122473,62351,2022-10-19,Female,45-54,paid_search
122474,62351,2013-03-01,Male,45-54,email_campaign
122475,62351,2022-08-18,Female,25-34,social_media
122476,62351,2018-12-13,Male,25-34,social_media
122477,62351,2018-03-10,Female,18-24,email_campaign
122478,62353,2018-03-07,Female,35-44,direct
122479,62353,2017-07-06,Male,25-34,social_media
122480,62353,2018-02-16,Female,18-24,email_campaign
122481,62353,2022-03-22,Female,35-44,organic_search
122482,62353,2022-08-17,Female,25-34,organic_search
122483,62354,2016-01-20,Male,45-54,organic_search
122484,62354,2020-08-12,Female,45-54,social_media
122485,62354,2021-04-17,Male,35-44,organic_search
122486,62354,2015-09-23,Male,35-44,direct
122487,62354,2017-10-07,Female,55+,email_campaign
122488,62355,2022-10-02,Male,25-34,social_media
122489,62355,2020-12-29,Male,35-44,social_media
122490,62355,2019-03-31,Female,25-34,organic_search
122492,62355,2021-03-11,Non-binary,25-34,email_campaign
122493,75103,2016-03-09,Male,35-44,paid_search
122494,75103,2022-09-30,Female,55+,paid_search
122496,75103,2022-10-06,Female,25-34,email_campaign
122497,75103,2017-07-09,Female,25-34,paid_search
122498,75117,2017-03-21,Male,35-44,email_campaign
122500,75117,2021-01-30,Male,25-34,organic_search
122501,75117,2015-10-17,Female,18-24,referral
122503,75124,2021-11-19,Female,25-34,organic_search
122504,75124,2015-09-08,Male,35-44,email_campaign
122506,75124,2019-10-11,Male,55+,social_media
122507,75124,2021-07-13,Female,25-34,email_campaign
122508,75127,2021-05-06,Non-binary,45-54,referral
122509,75127,2021-07-16,Male,35-44,paid_search
122510,75127,2020-08-16,Male,18-24,paid_search
122511,75127,2017-05-03,Female,18-24,social_media
122512,75127,2020-07-20,Female,45-54,organic_search
122513,75140,2020-03-11,Male,35-44,social_media
122514,75140,2019-12-07,Female,35-44,direct
122515,75140,2017-11-11,Female,35-44,social_media
122516,75140,2017-07-14,Female,25-34,organic_search
122519,75144,2019-04-21,Female,25-34,social_media
122520,75144,2017-06-29,Female,35-44,organic_search
122521,75144,2014-07-09,Non-binary,45-54,organic_search
122522,75144,2019-10-17,Female,35-44,referral
122524,75147,2016-05-11,Female,18-24,social_media
122525,75147,2018-04-24,Female,25-34,referral
122526,75147,2022-09-26,Male,25-34,social_media
122527,75147,2021-01-29,Female,25-34,social_media
122528,75148,2020-10-23,Male,25-34,paid_search
122529,75148,2015-03-06,Female,45-54,social_media
122530,75148,2021-03-16,Male,35-44,direct
122532,75148,2016-06-25,Female,25-34,email_campaign
122533,75153,2017-01-26,Male,25-34,organic_search
122534,75153,2021-04-29,Female,55+,paid_search
122535,75153,2022-04-30,Female,18-24,paid_search
122536,75153,2019-07-16,Male,25-34,organic_search
122538,75156,2017-06-11,Male,25-34,paid_search
122539,75156,2021-07-21,Male,25-34,social_media
122541,75156,2014-10-18,Female,35-44,paid_search
122542,75156,2016-10-07,Female,35-44,direct
122543,75163,2021-12-02,Female,35-44,social_media
122546,75163,2016-08-13,Male,55+,social_media
122549,75410,2022-01-12,Male,25-34,referral
122550,75410,2020-08-07,Male,45-54,paid_search
122551,75410,2019-07-26,Male,18-24,social_media
122552,75410,2013-09-19,Male,35-44,organic_search
122553,75440,2018-10-15,Male,45-54,social_media
122554,75440,2020-10-17,Male,25-34,paid_search
122556,75440,2021-11-11,Female,55+,social_media
122557,75440,2015-04-29,Female,45-54,paid_search
122558,75444,2013-08-23,Female,35-44,email_campaign
122559,75444,2019-08-14,Male,45-54,paid_search
122561,75444,2019-06-19,Male,25-34,paid_search
122562,75444,2020-02-19,Female,25-34,email_campaign
122563,75451,2014-05-26,Male,25-34,direct
122564,75451,2017-08-12,Female,55+,organic_search
122565,75451,2021-10-04,Male,35-44,email_campaign
122567,75451,2020-04-17,Male,18-24,direct
122568,75480,2018-12-02,Male,55+,organic_search
122570,75480,2016-08-11,Male,45-54,direct
122571,75480,2022-10-27,Female,35-44,organic_search
122572,75480,2017-05-07,Female,35-44,organic_search
122573,75494,2018-09-18,Male,35-44,referral
122575,75494,2018-01-21,Female,35-44,organic_search
122576,75494,2021-07-27,Female,25-34,social_media
122577,75494,2022-09-12,Female,25-34,referral
122578,75497,2022-05-13,Male,35-44,paid_search
122579,75497,2014-09-15,Male,55+,organic_search
122580,75497,2018-07-28,Male,18-24,social_media
122581,75497,2018-12-07,Male,35-44,paid_search
122582,75497,2021-11-19,Male,55+,organic_search
122583,75558,2016-09-19,Female,25-34,paid_search
122588,75601,2019-09-14,Female,18-24,paid_search
122589,75601,2022-06-19,Female,35-44,paid_search
122590,75601,2015-10-18,Female,25-34,organic_search
122592,75601,2013-02-14,Male,25-34,organic_search
122593,75602,2022-11-15,Male,25-34,referral
122594,75602,2022-02-07,Female,18-24,referral
122595,75602,2020-11-28,Male,45-54,social_media
122596,75602,2020-10-23,Female,35-44,email_campaign
122597,75602,2020-05-25,Male,35-44,paid_search
122598,75603,2019-12-09,Male,35-44,organic_search
122599,75603,2022-12-30,Male,45-54,direct
122601,75603,2018-11-04,Male,55+,paid_search
122602,75603,2022-04-06,Male,25-34,social_media
122603,75604,2020-05-30,Female,25-34,organic_search
122604,75604,2019-09-12,Female,25-34,email_campaign
122605,75604,2019-01-26,Male,18-24,referral
122606,75604,2020-01-21,Female,25-34,direct
122607,75604,2015-03-08,Female,25-34,paid_search
122609,75605,2022-09-27,Female,45-54,email_campaign
122610,75605,2018-12-29,Male,35-44,paid_search
122613,75606,2019-06-30,Male,25-34,email_campaign
122615,75606,2014-11-04,Female,25-34,direct
122617,75606,2019-09-29,Female,18-24,paid_search
122618,75607,2021-05-17,Female,25-34,organic_search
122620,75607,2018-09-17,Male,45-54,email_campaign
122621,75607,2022-03-21,Male,25-34,email_campaign
122622,75607,2018-06-22,Non-binary,25-34,referral
122623,75608,2018-04-17,Male,25-34,social_media
122624,75608,2022-06-11,Female,25-34,referral
122626,75608,2016-11-25,Female,35-44,paid_search
122627,75608,2022-11-06,Female,45-54,organic_search
122630,75630,2021-12-10,Female,35-44,paid_search
122631,75630,2021-01-26,Male,25-34,organic_search
122632,75630,2019-06-05,Female,25-34,organic_search
122633,75631,2014-05-08,Male,25-34,referral
122634,75631,2017-08-26,Male,45-54,paid_search
122636,75631,2019-02-19,Male,25-34,social_media
122637,75631,2019-12-04,Female,25-34,organic_search
122638,75633,2019-07-27,Female,25-34,organic_search
122639,75633,2022-10-08,Male,18-24,referral
122640,75633,2022-12-23,Female,35-44,direct
122641,75633,2019-12-27,Male,45-54,direct
122642,75633,2019-04-01,Female,45-54,referral
122643,75638,2016-10-16,Female,25-34,social_media
122644,75638,2015-11-29,Female,35-44,referral
122645,75638,2019-05-31,Male,45-54,organic_search
122646,75638,2022-03-14,Male,35-44,social_media
122647,75638,2020-05-06,Female,35-44,social_media
122648,75639,2020-05-15,Female,45-54,paid_search
122649,75639,2016-12-17,Female,45-54,organic_search
122651,75639,2020-12-04,Female,25-34,social_media
122652,75639,2022-05-02,Male,35-44,organic_search
122653,75640,2013-09-12,Male,25-34,social_media
122654,75640,2020-11-11,Male,45-54,referral
122657,75640,2022-06-16,Male,35-44,paid_search
122659,75643,2021-05-06,Female,25-34,email_campaign
122660,75643,2018-06-18,Male,25-34,paid_search
122661,75643,2021-11-20,Female,25-34,organic_search
122663,75644,2020-02-26,Male,35-44,organic_search
122664,75644,2022-05-18,Male,25-34,direct
122665,75644,2016-05-30,Female,25-34,email_campaign
122667,75644,2022-09-24,Female,25-34,organic_search
